;regiao_saude;retencao_geral
0;13008;0.3183761138496206
0;13001;0.6513179850283112
0;13009;0.30181612115820394
0;13002;0.3392674928697665
0;13003;0.3155741174713499
0;13004;0.3009927553026796
0;13006;0.3899265852125844
0;13005;0.3634651429767334
0;13007;0.403414644515423
0;16002;0.2997832923935444
0;16003;0.4529745666710674
0;16001;0.6583943110029623
0;29003;0.486003220513588
0;29001;0.37174422981325844
0;29026;0.5803053866463512
0;29022;0.4421043869188639
0;29006;0.5220203158663105
0;29010;0.6053044316917512
0;29024;0.4786769387467326
0;29025;0.40723043925022
0;29008;0.4106917628196053
0;29028;0.6560503114685096
0;29002;0.5396831726493075
0;29015;0.4551591073972489
0;29021;0.5052455271323635
0;29013;0.4148922167318047
0;29005;0.3855752443002815
0;29007;0.5492048018087248
0;29012;0.5956347445750465
0;29004;0.47920745662927605
0;29020;0.6968232664927568
0;29016;0.5538366402669845
0;29017;0.4486203206973596
0;29019;0.3561833394831379
0;29018;0.5614164856185214
0;29027;0.43872485341057443
0;29011;0.3975122031736766
0;29009;0.5655063209547554
0;29023;0.3900135437918291
0;29014;0.40260600458921497
0;23012;0.31129551929090415
0;23014;0.43317040281916985
0;23006;0.31234818548330834
0;23001;0.7255973742900265
0;23007;0.3278551086342696
0;23019;0.4240116194918229
0;23021;0.6433444052804601
0;23004;0.2933977767832443
0;23005;0.31683003436953083
0;23016;0.3451326250963763
0;23011;0.4600526448547689
0;23022;0.32429370730675666
0;23002;0.36269849647251357
0;23015;0.34731804156206136
0;23020;0.4576049624890806
0;23010;0.37100988375513627
0;23003;0.4062231079606502
0;23013;0.40161252196937003
0;23017;0.4059737720383793
0;23018;0.41480705667391027
0;23009;0.3645149324451626
0;23008;0.36240477227069395
0;53001;0.7864575388622752
0;32002;0.7108302553841745
0;32005;0.5862256636802371
0;32004;0.5678751497699518
0;52004;0.378025698329361
0;52011;0.5246235722540616
0;52001;0.69108760068303
0;52002;0.530312274791413
0;52012;0.38654984571004236
0;52007;0.4026590951137937
0;52017;0.6245683612099723
0;52005;0.6270207850395596
0;52006;0.31906131042160457
0;52013;0.5165199692621192
0;52008;0.45165647101860695
0;52003;0.38320156768309793
0;52009;0.3841921528416536
0;52018;0.42843927315925967
0;52016;0.5508381286731803
0;52014;0.47198681476178933
0;52010;0.48110131453280014
0;52015;0.5707704082460947
0;15011;0.43468171911235426
0;15007;0.35146656533829107
0;15013;0.3109145074884172
0;15001;0.49632175546348556
0;15002;0.5033605328301527
0;15012;0.40690378770681546
0;15006;0.7152500050324346
0;15009;0.39750967985386654
0;15003;0.5247042939529671
0;15004;0.4168417912928359
0;15014;0.33677742600843424
0;15008;0.4165177969565471
0;15010;0.41054285330844076
0;26001;0.48120304986443435
0;26009;0.6587701345442167
0;26003;0.4863355659416591
0;26008;0.3730223372918176
0;26005;0.3484213252404359
0;26010;0.6937595568431895
0;26002;0.3889475092316403
0;26007;0.39634423399091173
0;26004;0.4843829896748992
