;regiao_saude;retencao_geral
0;50003;0.7367016089296976
0;50001;0.7155570164067503
0;50002;0.7492647058823528
0;50004;0.7075874192457009
0;51002;0.7135393730591361
0;51001;0.5369835434173669
0;51013;0.6539899586950417
0;51004;0.4897058823529412
0;51008;0.4748949579831933
0;51007;0.6356263018027724
0;51011;0.6371523876930452
0;51010;0.6240371148459384
0;51003;0.4932598039215686
0;51015;0.538235294117647
0;51016;0.4354166666666667
0;51014;0.6684609092342592
0;51009;0.3743872549019608
0;51005;0.6032883986928104
0;51006;0.6172505767012687
0;51012;0.6056985294117646
0;25010;0.5701855742296918
0;25001;0.7200769124771276
0;25015;0.5546688197423492
0;25002;0.5282769803725686
0;25003;0.539370729352347
0;25009;0.6283039570723394
0;25016;0.7511932991833363
0;25008;0.6365400326797386
0;25004;0.5074754901960783
0;25007;0.6657720611861478
0;25011;0.5964052287581699
0;25012;0.42544107455581903
0;25014;0.547739127702363
0;25005;0.5489546197266785
0;25006;0.57534183371491
0;25013;0.496139705882353
0;35091;0.766217320261438
0;35156;0.789968487394958
0;35142;0.8511000340818452
0;35074;0.6100220959595959
0;35062;0.7433244375497926
0;35051;0.64737086466974
0;35133;0.7856121819357114
0;35157;0.7419704376505848
0;35112;0.7061258455344284
0;35093;0.7683088276204871
0;35072;0.7014420734729018
0;35031;0.7533313134580624
0;35022;0.7253238759510385
0;35172;0.7616206049593004
0;35153;0.6483981092436975
0;35162;0.6998861166540195
0;35163;0.7167859790897746
0;35021;0.7197109993444335
0;35083;0.7246379233511587
0;35101;0.7587412660375805
0;35011;0.6289796850051164
0;35092;0.8473379321562713
0;35071;0.712118623617813
0;35061;0.7582461728006711
0;35155;0.6183871339358722
