;regiao_saude;retencao_geral
0;51014;0.5624413050901349
0;51015;0.5257458767776605
0;51016;0.6606009070294784
0;51012;0.5492211827751043
0;51003;0.5541693264444129
0;51009;0.5748850318943777
0;22004;0.7127308339713552
0;22006;0.6936035471881061
0;22002;0.6759196474479586
0;22003;0.585806004915888
0;22011;0.6284059221690758
0;22005;0.6523876472228299
0;22001;0.5842619359874961
0;22010;0.6040366250175906
0;22009;0.6266654107419892
0;22007;0.5950089230218968
0;22008;0.6704476391543865
0;33007;0.6085599967951013
0;33006;0.6136081687474112
0;33009;0.7071339343023755
0;33005;0.6803297093454265
0;33001;0.6589652727166799
0;33002;0.6548286703373948
0;33004;0.7156969290112382
0;33003;0.6751532215073722
0;33008;0.7143925741412988
0;11001;0.5969758828473187
0;11002;0.6181527235168301
0;11006;0.5759425732413211
0;11007;0.6250681417348084
0;11004;0.7387758200412015
0;11003;0.6102491611859824
0;11005;0.6632261458188058
0;14001;0.6873633852264716
0;14002;0.4795334278284951
0;43001;0.7381565737320391
0;43013;0.6635275754290084
0;43003;0.6496138425714979
0;43015;0.6431497701204523
0;43010;0.7368329341383034
0;43029;0.6634375643584975
0;43026;0.5440164024243308
0;43009;0.5457410592641546
0;43027;0.6438513571619507
0;43019;0.6196841917772151
0;43022;0.7426777541867056
0;43008;0.5219359960927759
0;43025;0.6741439228583449
0;43014;0.6644556667627574
0;43004;0.6039669726189346
0;43016;0.7229252736502143
0;43024;0.644059003382774
0;43030;0.5689655525466794
0;43020;0.6707819948171792
0;43007;0.6257723939830939
0;43023;0.6758215356141972
0;43021;0.6913833964682649
0;43017;0.6897594955713018
0;43011;0.6654770765899298
0;43012;0.6251181264151996
0;43018;0.6574657158743122
0;43006;0.5799673371666475
0;43005;0.618557089522244
0;43002;0.6782600473344419
0;43028;0.6902179766435247
0;17005;0.6343736312727867
0;17001;0.6754237864478029
0;17002;0.5931390433567596
0;17003;0.5780349667619431
0;17007;0.5491483351100225
0;17008;0.6176572316846354
0;17004;0.5403733202625077
0;17006;0.7069796888327236
0;12001;0.5862502961383559
0;12003;0.5760668179411529
0;12002;0.6745527968043474
0;53001;0.7630936394938352
0;31074;0.6209582592887999
0;31024;0.6438133091857404
0;31037;0.6395016666924778
0;31062;0.6181483929604229
0;31068;0.48986350119027444
0;31040;0.6220361222912459
0;31041;0.6095314981593176
0;31001;0.6804259966162486
0;31094;0.6011687672770581
0;31059;0.6604682803448415
0;31060;0.5979556698603437
0;31006;0.6203106367578234
0;31035;0.5293188150482762
0;31064;0.5930258277508325
0;31075;0.7188954038700671
0;31061;0.6427116663529707
0;31070;0.6784494173011941
0;31087;0.5981376826665354
0;31058;0.6532966626613803
0;31008;0.6446183920858409
