;regiao_saude;retencao_geral
0;25012;0.7396911873656059
0;25011;0.765
0;25010;0.8323529411764705
0;25013;0.7196825396825397
0;25015;0.7295662100456621
0;33004;0.6134770722357228
0;33005;0.46274232220280426
0;33006;0.4521666834172525
0;33009;0.6255848114303997
0;33001;0.7643709969367865
0;33002;0.6041352015588008
0;33003;0.5685425685425685
0;33007;0.5481558855088267
0;33008;0.6273371497241564
0;24008;0.8418439716312057
0;24003;0.6099406224406224
0;24002;0.6570671171861648
0;24001;0.5497949966699966
0;24004;0.6491195436507937
0;24005;0.5764705882352942
0;24006;0.5455378787878788
0;24007;0.5894577233466121
0;11005;0.6222222222222222
0;11001;0.7492063492063492
0;11002;0.6151515151515151
0;11007;0.825
0;11004;0.687357689039932
0;11003;0.8094432699083861
0;11006;0.7201123595505619
0;43007;0.5551827801827802
0;43014;0.836147271531887
0;43003;0.7044251340446993
0;43010;0.6725315858999101
0;43009;0.8384353741496599
0;43013;0.7670841063698206
0;43022;0.7980769230769229
0;43018;0.6753875968992248
0;43025;0.4996165921990097
0;43012;0.6854166666666667
0;43026;1.0
0;43030;0.972972972972973
0;43029;0.7208292840945902
0;43027;0.8926553672316384
0;43023;0.7034180678758992
0;43021;0.6560669722434428
0;43008;0.5553114761055937
0;43004;0.8684782608695653
0;43017;0.6985449735449736
0;43011;0.6168215253581106
0;43020;0.6422254616132167
0;43005;0.5902642934196333
0;43016;0.8274081529032025
0;43015;0.7335142469470828
0;43028;0.6984848484848485
0;43006;0.9038461538461539
0;43001;0.7802588996763755
0;43019;0.8673758865248227
0;43002;0.7698245614035089
0;43024;0.860730593607306
0;42003;0.6274333928180081
0;42008;0.6944444444444445
0;42002;0.6159099298634181
0;42007;0.6147878180251753
0;42010;0.7333333333333333
0;42011;0.6480520663660198
0;42014;0.8508771929824562
0;42006;0.5425030808701898
0;42005;0.8001244634876348
0;42001;0.6586255014826443
0;42012;0.680723496867127
0;42013;0.6623633156966491
0;42009;0.48942843219159016
0;42015;0.5471316596696152
0;42016;0.6387590861889927
0;42017;0.6137540453074434
0;42004;0.5939757721270326
0;12002;0.6867507798573974
0;12001;0.8253968253968254
0;12003;0.8609704641350211
0;26009;0.7520806005588613
0;26010;0.6739883714591748
0;26003;0.4518212692772483
0;26005;0.5597359735973598
0;26008;0.48817279212016057
0;26007;0.5154761904761905
0;26002;0.6283888888888889
0;26012;0.6966386554621848
0;26004;0.7063041125541126
0;26006;0.5105380180875231
0;26001;0.7145833333333333
0;26011;0.8152098997493734
0;41018;0.6758040935672516
0;41002;0.6768030367670033
0;41014;0.7210572302315422
0;41008;0.6233118386243386
0;41010;0.5629320869404074
0;41001;0.8497340425531915
0;41016;0.5922619047619047
0;41003;0.5828974036989304
0;41017;0.6449642677583853
0;41020;0.6599212404475562
0;41015;0.715763090184871
0;41019;0.7309335272570567
0;41011;0.5859646527407933
0;41007;0.6448340299301838
0;41013;0.7159498207885304
0;41012;0.6918413519253857
0;41022;0.9121212121212122
0;41021;0.7579365079365078
0;41004;0.5700835421888054
0;41009;0.6251194812575886
0;41005;0.5332694007112612
0;41006;0.7169871794871795
0;14001;0.6508538458539743
0;14002;0.7528888888888889
0;28001;0.6315732513100935
0;28003;0.6028645833333334
0;28005;0.6758658008658008
0;28006;0.6394082108367822
0;28002;0.665825532492199
0;28004;0.5343888070692194
0;28007;0.6299019607843137
0;35016;0.578127497775322
0;35142;0.7253968253968253
0;35062;0.7494488376260823
0;35133;0.6823529411764705
0;35163;0.7111347908147216
0;35072;0.6826523492434661
0;35031;0.7594739819004523
0;35074;0.8439265536723165
0;35022;0.666677792612372
0;35161;0.6260859209480764
0;35063;0.6831653309096918
0;35112;0.70144215745863
0;35172;0.6990059352036558
0;35162;0.5861111111111111
0;35021;0.845967395967396
0;35101;0.7342325227963525
0;35011;0.5983955897055333
0;35092;0.7516129032258065
0;35071;0.6608298659269533
0;35023;0.7890584723918058
0;35061;0.7462121212121213
0;35064;0.7132911936704506
0;35051;0.7360579517622151
0;35131;0.7256590595676015
0;35014;0.6981469550616222
0;35095;0.7146153846153847
0;35052;0.8581920903954802
0;35094;0.6699724517906337
0;35041;0.6838048112195582
0;35073;0.7282707550338714
