;regiao_saude;retencao_geral
0;12003;0.42329600012483554
0;12002;0.5750999144352369
0;12001;0.44147134033178914
0;53001;0.8041134992565467
0;52015;0.5715085899170124
0;52011;0.5425145264591636
0;52002;0.5401732592626879
0;52009;0.386604928278933
0;52012;0.39004381987417736
0;52001;0.7217248371294432
0;52005;0.6357284418141497
0;52006;0.46021538198957557
0;52004;0.3840403670354044
0;52003;0.3917877097321283
0;52018;0.4329466433669701
0;52013;0.5294944967249345
0;52017;0.6278244571201719
0;52016;0.5678178475496661
0;52014;0.4732387083323109
0;52007;0.4363440536529191
0;52008;0.46108705106290926
0;21006;0.3296805814807588
0;21009;0.32080810073049304
0;21002;0.38031423340211723
0;21003;0.4833754987385563
0;21015;0.3658649759218299
0;21011;0.31099756026940284
0;21014;0.34878552820572395
0;21005;0.3883284213446024
0;21001;0.4088064201058763
0;21008;0.5971652546697431
0;21012;0.37723299406875654
0;21019;0.32334186487707917
0;21016;0.7442159939795402
0;21010;0.3460743794948513
0;21007;0.43875557302006085
0;21013;0.3371177447902468
0;21018;0.26794267370905284
0;31059;0.5649783631674469
0;31062;0.411969537815126
0;31008;0.6425427445676938
0;31041;0.5634175613162259
0;31001;0.623542125344204
0;31092;0.6426331700936497
0;31006;0.685775540373073
0;31064;0.5105783518883363
0;31075;0.6687429732127125
0;31070;0.5842205777725401
0;31030;0.5789882108869467
0;31013;0.5296508151620486
0;31015;0.5882892652941083
0;31016;0.734210447036765
0;31037;0.6546187016870926
0;31017;0.5806698343356678
0;31047;0.4472443853124334
0;31028;0.5200348091387536
0;31049;0.36734691441666323
0;31007;0.6485914318778787
0;31058;0.4911055388291491
0;31002;0.5933539403940444
0;31010;0.5397875988804351
0;31089;0.47974858440112345
0;31027;0.4155955556461759
0;31036;0.6507047899339683
0;31051;0.37052148756234365
0;31067;0.43247940198058027
0;31079;0.560080053578471
0;31042;0.5519222516610582
0;31034;0.5440107902767062
0;31026;0.5162328762913664
0;31088;0.4828074682115991
0;31082;0.40275430207424634
0;31091;0.48429596893582
0;31044;0.5328094329073885
0;31038;0.4470663945586917
0;31071;0.4941262551024548
0;31032;0.4660235760334822
0;31078;0.5170166940119382
0;31018;0.592843523674297
0;31011;0.5572451932743254
0;31074;0.5150909699984209
0;31035;0.582860594330787
0;31019;0.5798553863034576
0;31086;0.6496399371353195
0;31093;0.5864222186298539
0;31094;0.3597636540263741
0;31099;0.5942123824556399
0;31098;0.39605294023546617
0;31004;0.6451352226797479
0;31021;0.5637374280097345
0;31022;0.508427233622326
0;31003;0.6716454792013442
0;31031;0.5441999644219698
0;31073;0.5110861630982062
0;31052;0.4437623926901759
0;31023;0.5636961949176186
0;31077;0.4746967479791907
0;31097;0.6795149688373908
0;31025;0.48526950127474466
0;31090;0.407059822706746
0;31048;0.5420628607776378
0;31076;0.41136919762680413
0;31009;0.5357360404880496
0;31084;0.7441407878327359
0;31045;0.6539564253570513
0;31066;0.5571715321715321
0;31057;0.6064640166723742
0;31087;0.5717093286680205
0;31053;0.4193545153103977
0;31060;0.5210116903052587
0;31081;0.527601744061539
0;31046;0.4242569827490271
0;31020;0.452876429244785
0;31095;0.43191318674950985
0;31024;0.5096571319414166
0;31085;0.38358465274907266
0;31072;0.5424477052554406
0;31012;0.7508185042462457
0;31055;0.4511952745949466
0;31061;0.55904958039956
0;15011;0.44285526876711656
0;15007;0.34959727046256056
0;15013;0.38094029746328595
0;15012;0.40992399554032444
0;15006;0.7406440394089874
0;15008;0.4218103948387829
0;15002;0.5128782973558316
0;15009;0.40070107783912645
0;15014;0.38276366149073887
0;15003;0.5278194089006982
0;15001;0.4980295476749242
0;15010;0.43895070610666936
0;15004;0.42523793688753425
0;25003;0.32723713864879994
0;25015;0.31664931158964843
0;25001;0.6817556976524036
0;25002;0.34722187701352175
0;25008;0.44861442402722074
0;25007;0.4100691547710223
0;25009;0.47894319807977354
0;25016;0.6257660710622841
0;25006;0.48259686207701846
0;25011;0.3502513281021626
0;25012;0.28874804935320986
0;25014;0.318253979089344
0;25005;0.3576735800845099
0;25013;0.4221715760815047
0;25010;0.4946515404121295
0;25004;0.3256663847386569
0;33009;0.628356772003171
0;33005;0.6703017539589524
0;33001;0.5102138634901529
0;33002;0.6250911760031441
0;33004;0.6525902467522662
0;33007;0.6604946849952512
0;33008;0.7307946441433159
0;33003;0.5397469151947277
0;33006;0.5601378726381592
0;11001;0.5038193642673475
0;11002;0.6068457526351747
0;11005;0.49427403471853243
0;11004;0.6978536735703493
0;11006;0.5586374599536462
0;11003;0.5261673279631007
0;14001;0.5806790582893543
0;14002;0.3859493436059236
0;28001;0.7813289936955242
0;28005;0.3673206603084189
0;28002;0.39643343894572736
0;28006;0.4051004485060588
0;28003;0.45925947444337323
0;28004;0.443023352672929
0;17005;0.4745373885389829
0;17001;0.569109672833226
0;17002;0.37767318329150545
0;17004;0.45022933644411645
0;17006;0.7079738137162208
0;17008;0.44380183072036344
0;27007;0.5419692839886818
0;27004;0.33193137174016507
0;27010;0.43518204573925456
0;27006;0.3936184859902578
0;27002;0.34636573002387805
0;27003;0.34367128635803873
0;27001;0.7731673845149029
0;27008;0.41449375535563215
0;27009;0.3736985366138118
0;27005;0.39337689498738077
0;13002;0.34883833513714835
0;13003;0.3626750828635697
0;13009;0.3078231595793082
0;13001;0.6651251971228875
0;13007;0.4674782733606263
0;13004;0.3071461307590932
0;13008;0.34189602705902883
0;13006;0.43571939765947965
0;13005;0.37540538172663973
0;16001;0.6664979788719291
0;16003;0.46181110321750024
0;29001;0.3792042002214927
0;29026;0.5920721957819898
0;29022;0.44908765530179684
0;29010;0.6164112542823159
0;29003;0.4897598635564209
0;29025;0.4120192925170184
0;29008;0.41047978856539785
0;29028;0.6732321824883055
0;29015;0.4644188741289214
0;29002;0.5477731553699567
0;29021;0.5171459073189917
0;29013;0.43130768930162716
0;29005;0.39150516756684856
0;29007;0.5603600154165651
0;29004;0.4853792390091328
0;29016;0.5634324492723282
0;29024;0.4819596114955613
0;29014;0.41222993628517884
0;29019;0.36451896934603284
0;29006;0.5298802185107307
0;29018;0.5674079589389394
0;29017;0.44792765086917197
0;29012;0.6042095556873788
0;29009;0.5738883154083805
0;29023;0.3965528292567132
0;29011;0.40346265271031295
0;29020;0.7200119732252988
0;29027;0.4503895692098539
0;21004;0.3577997994788967
0;21017;0.399642600489893
0;50001;0.6539722447543209
0;50004;0.6202553371088418
0;50003;0.6076693246941236
0;50002;0.5026283305074835
0;26010;0.7264241169340703
0;26001;0.4886867482422131
0;26009;0.6739424189769352
0;26002;0.40108464874345223
0;26003;0.5036261893546105
0;26004;0.49530739953013675
0;26006;0.3693645794753828
0;26008;0.3775634585088716
0;26011;0.48088541812519237
0;26005;0.3569572459403467
0;26012;0.5235183301087768
0;26007;0.4003200626950586
0;52010;0.4831455768669086
0;31080;0.498813323891828
0;31040;0.42353747596763835
0;31050;0.38594992193171584
0;31096;0.4256824837651905
0;31068;0.40481145434456123
0;11007;0.5564804254975119
0;17007;0.36821992026074607
0;16002;0.40926199221653764
0;31083;0.4141924238857035
0;28007;0.40138295488380715
0;17003;0.37152279414426576
0;31065;0.4122324899845366
0;43003;0.5918615605032405
0;43015;0.5803915117876127
0;43010;0.7326646916221795
0;43007;0.5698776608378942
0;43029;0.5842143953235519
0;43027;0.5629598717996673
0;43022;0.6804917265490498
0;43005;0.4013759690670065
