;regiao_saude;retencao_geral
0;31073;0.5441176470588235
0;31042;0.19852941176470587
0;31034;0.34881907308377896
0;31004;0.553921568627451
0;31091;0.25245098039215685
0;31079;0.41299019607843135
0;31038;0.25
0;31027;0.14522058823529413
0;31084;0.8588086820603666
0;31078;0.32580532212885155
0;31018;0.7477484525278643
0;31050;0.19607843137254902
0;31012;0.7267857142857144
0;31074;0.47732843137254904
0;31035;0.5429424633266592
0;31026;0.47267713903743314
0;31051;0.33088235294117646
0;31086;0.6906512605042017
0;31093;0.14411764705882354
0;31097;0.740112171615996
0;31096;0.14705882352941177
0;31036;0.7215511204481793
0;31098;0.18382352941176472
0;31020;0.31470588235294117
0;31048;0.4632352941176471
0;31002;0.3651960784313726
0;31032;0.2864583333333333
0;31059;0.6288865546218487
0;31053;0.07230392156862744
0;31031;0.3161764705882353
0;31003;0.5012254901960784
0;31009;0.28161764705882353
0;31065;0.18198529411764705
0;31071;0.30147058823529405
0;31052;0.4785539215686274
0;31023;0.19117647058823528
0;31057;0.4862745098039216
0;31077;0.27205882352941174
0;31062;0.04411764705882353
0;31099;0.6102941176470589
0;31076;0.2647058823529412
0;31022;0.46545868347338937
0;31025;0.39791666666666664
0;31045;0.4963235294117647
0;31066;0.058823529411764705
0;31088;0.5147058823529411
0;31058;0.2757352941176471
0;31085;0.26838235294117646
0;31046;0.08088235294117647
0;31067;0.1948529411764706
0;31082;0.20955882352941174
0;31081;0.051470588235294115
0;31080;0.19852941176470587
