;regiao_saude;retencao_geral
0;13001;0.6806576797385621
0;16003;0.007352941176470588
0;16001;0.5306372549019607
0;29003;0.007352941176470588
0;29001;0.13051470588235295
0;29026;0.3602941176470588
0;29022;0.23897058823529413
0;29006;0.6784759358288771
0;29010;0.13970588235294118
0;29028;0.6348039215686274
0;29002;0.08088235294117647
0;29015;0.3088235294117647
0;29007;0.125
0;29012;0.6956885026737969
0;29004;0.16911764705882354
0;29020;0.8576854103941041
0;29016;0.47794117647058826
0;29017;0.06372549019607843
0;29018;0.16911764705882354
0;29027;0.007352941176470588
0;29009;0.43321078431372545
0;23012;0.029411764705882353
0;23006;0.007352941176470588
0;23001;0.8749103429250489
0;23019;0.029411764705882353
0;23021;0.3627450980392157
0;23004;0.007352941176470588
0;23011;0.46875
0;23022;0.014705882352941176
0;23015;0.03676470588235294
0;23020;0.051470588235294115
0;23010;0.007352941176470588
0;23003;0.125
0;23013;0.007352941176470588
0;53001;0.7287852754223861
0;32002;0.7495973389355742
0;32005;0.5159313725490196
0;32004;0.2426470588235294
0;52004;0.11029411764705882
0;52011;0.6483018207282913
0;52001;0.8442927170868346
0;52002;0.24754901960784317
0;52017;0.125
0;52005;0.19852941176470587
0;52013;0.029411764705882353
0;52003;0.022058823529411766
0;52018;0.058823529411764705
0;52016;0.09558823529411764
0;52014;0.01838235294117647
0;52015;0.19117647058823528
0;15011;0.051470588235294115
0;15001;0.014705882352941176
0;15002;0.34558823529411764
0;15012;0.058823529411764705
0;15006;0.8088235294117647
0;15009;0.007352941176470588
0;15003;0.23161764705882354
0;15004;0.14044117647058824
0;15008;0.18382352941176472
0;26009;0.44424019607843135
0;26003;0.5772058823529411
0;26005;0.007352941176470588
0;26010;0.7437811821506555
0;26002;0.24816176470588236
0;26004;0.3370098039215686
0;26012;0.08088235294117647
0;26006;0.08088235294117647
0;22011;0.022058823529411766
0;22005;0.2
0;22004;0.7098039215686274
0;41002;0.8139147209000149
0;41012;0.388235294117647
0;41014;0.19852941176470587
0;41017;0.8713439542483661
0;41018;0.04411764705882353
0;41016;0.6308210784313726
0;41011;0.15073529411764705
0;41020;0.20882352941176469
0;41015;0.6213235294117646
0;41008;0.4485294117647059
0;41010;0.7089460784313725
0;41005;0.4117647058823529
0;41003;0.6215686274509805
0;41019;0.11029411764705882
0;41013;0.022058823529411766
0;41007;0.3161764705882353
0;41021;0.014705882352941176
0;41009;0.40441176470588236
0;41001;0.11029411764705882
0;41004;0.029411764705882353
0;41022;0.007352941176470588
0;41006;0.15441176470588236
0;33001;0.08823529411764706
0;33007;0.16911764705882354
0;33002;0.36764705882352944
0;33004;0.6131127450980391
0;33005;0.600609759628968
0;33009;0.5262546685340803
0;33008;0.7193699538638986
0;33003;0.45955882352941174
0;33006;0.5748942234236352
0;24004;0.17647058823529413
0;24006;0.06985294117647059
0;24002;0.4209558823529412
0;24007;0.8833328028180969
0;11001;0.029411764705882353
0;11002;0.3272058823529412
0;11006;0.014705882352941176
0;11003;0.1875
0;11004;0.4677696078431373
0;14001;0.35661764705882354
0;43001;0.43077731092436977
0;43003;0.32598039215686275
0;43015;0.08088235294117647
0;43010;0.6945340669013497
0;43026;0.022058823529411766
0;43029;0.3134191176470588
0;43027;0.48713235294117646
0;43021;0.5524509803921568
0;43013;0.3088235294117647
0;43022;0.15992647058823528
0;43008;0.5340686274509804
0;43016;0.3161764705882353
0;43019;0.014705882352941176
0;43025;0.6861344537815126
0;43030;0.15441176470588236
0;43020;0.051470588235294115
0;43009;0.022058823529411766
0;43007;0.6277573529411765
0;43014;0.44362745098039214
0;43023;0.6721813725490197
0;43004;0.29264705882352937
0;43017;0.807107843137255
0;43011;0.34313725490196084
0;43005;0.19117647058823528
0;43012;0.23897058823529413
0;43018;0.058823529411764705
0;43006;0.2326330532212885
0;43028;0.47689075630252103
0;43002;0.14705882352941177
0;43024;0.10049019607843135
0;42008;0.2892156862745098
0;42003;0.1875
0;42002;0.392156862745098
0;42007;0.7287377450980393
0;42001;0.24754901960784312
0;42013;0.4509803921568627
0;42010;0.1213235294117647
0;42011;0.596200980392157
0;42014;0.04779411764705882
0;42016;0.3860294117647059
0;42009;0.17647058823529413
0;42005;0.7629901960784313
0;42017;0.4411764705882353
0;42006;0.688970588235294
0;42012;0.45955882352941174
0;42015;0.27696078431372545
0;42004;0.11764705882352941
0;28001;0.8211657947492722
0;28006;0.03676470588235294
0;28004;0.022058823529411766
0;17002;0.029411764705882353
0;17005;0.0625
0;17001;0.34191176470588236
0;17006;0.5367647058823529
0;27007;0.5955882352941176
0;27005;0.022058823529411766
0;27010;0.014705882352941176
0;27001;0.7475898692810458
0;50003;0.7113970588235294
0;50001;0.6669117647058824
0;50002;0.18566176470588236
0;50004;0.43014705882352944
0;51002;0.6444852941176471
0;51001;0.007352941176470588
0;51013;0.1715686274509804
0;51004;0.022058823529411766
0;51008;0.014705882352941176
0;51007;0.04411764705882353
0;51011;0.2867647058823529
0;51015;0.022058823529411766
0;51014;0.388235294117647
0;51005;0.014705882352941176
0;51006;0.007352941176470588
0;25010;0.08823529411764706
0;25001;0.6306460084033613
0;25002;0.04411764705882353
0;25009;0.022058823529411766
0;25016;0.49877450980392163
0;25006;0.05024509803921569
0;25013;0.029411764705882353
0;35091;0.007352941176470588
0;35142;0.38455882352941173
0;35074;0.08823529411764706
0;35062;0.6530462184873949
0;35051;0.47167978107748415
0;35133;0.058823529411764705
0;35157;0.11029411764705882
0;35112;0.5784313725490197
0;35093;0.6731283422459892
0;35072;0.5951278518653839
0;35031;0.6561274509803922
0;35022;0.16299019607843138
0;35172;0.5073529411764706
0;35153;0.3249183006535948
0;35162;0.22058823529411764
0;35163;0.6278886554621849
0;35021;0.47058823529411764
0;35083;0.022058823529411766
0;35101;0.44485294117647056
0;35011;0.5717903828197946
0;35092;0.33210784313725494
0;35071;0.3223039215686274
0;35061;0.18382352941176472
0;35155;0.6316176470588236
0;35023;0.0196078431372549
0;35064;0.7396388644390562
0;35121;0.18504901960784312
0;35131;0.33088235294117646
0;35014;0.5057773109243698
0;35095;0.08823529411764706
0;35052;0.0661764705882353
0;35041;0.7162155246714069
